eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
38,0.47653407338883746,0.0008142414656609611,0.3777777777777778,0.00021386668518327918,0.0,0.0,0.2,0,0,0
39,0.7346901017576318,6.157122998544171e-09,0.5091787439613528,6.046812504885475e-07,1.0,0.3333333333333333,0.4,1,1,1
40,0.8753006475485662,1.7755126284836293e-15,0.7043478260869566,5.117347746798404e-12,1.0,1.0,0.8,1,1,1
41,0.8181930311440025,3.835777899741844e-12,0.6405797101449275,3.4431552930598735e-10,0.0,0.3333333333333333,0.2,0,0,1
42,0.985568917668825,1.3862016550311538e-35,0.9053140096618358,7.206465044850914e-19,0.0,1.0,0.8,1,1,1
43,0.9417823003391921,1.8802823854810758e-22,0.799033816425121,4.872434892165411e-15,0.0,1.0,0.8,1,1,1
44,0.9882824545174221,1.457351649164024e-37,0.9227053140096619,1.5371152233408615e-19,0.0,1.0,0.8,1,1,1
45,0.9606537156953437,4.121879968054526e-26,0.8473429951690822,1.0102954032139838e-16,0.0,0.6666666666666666,0.8,1,1,1
46,0.9710144927536232,5.509424693604002e-29,0.8647342995169083,2.371158419377764e-17,0.0,0.6666666666666666,0.8,1,1,1
47,0.9655874190564292,2.27448865145974e-27,0.8782608695652174,7.529231868037277e-18,0.0,1.0,0.8,1,1,1
48,0.8691335183472093,4.808003487438517e-15,0.7082125603864735,3.916691974265444e-12,1.0,0.6666666666666666,0.4,1,1,1
49,0.465186555658341,0.0011242563671677876,0.327536231884058,0.001328719714255688,0.0,0.0,0.2,0,0,1
50,0.3821769966080789,0.008766162518016676,0.2927536231884058,0.004119671225092945,0.0,0.0,0.0,0,0,0
51,0.9628738822078323,1.1749527496198227e-26,0.8415458937198069,1.6274650443819702e-16,0.0,0.6666666666666666,0.8,1,1,1
52,0.45223558433549177,0.0016033558066412663,0.33526570048309184,0.001018200897152323,0.0,0.0,0.2,0,0,0
53,0.8582793709528214,2.4704285259555066e-14,0.685024154589372,1.907681963476234e-11,0.0,0.0,0.6,0,1,1
54,0.7882207832254086,7.910668919767897e-11,0.603864734299517,3.2668341133718106e-09,0.0,0.6666666666666666,0.6,1,1,1
55,0.7935245143385753,4.802430594340185e-11,0.5922705314009663,6.476014100237665e-09,0.0,0.6666666666666666,0.6,1,1,1
56,0.916373728029602,4.1686377054078472e-19,0.770048309178744,4.484272529797103e-14,0.0,0.6666666666666666,0.8,1,1,1
57,0.9399321615787851,3.6714784591821564e-22,0.8183574879227054,1.0615522351739115e-15,0.0,0.6666666666666666,0.8,1,1,1
58,0.9447425223558432,6.149967616521944e-23,0.8144927536231885,1.4438765751593782e-15,0.0,0.6666666666666666,0.6,1,1,1
59,0.9157570151094666,4.868538875800719e-19,0.7623188405797102,7.9968559987162e-14,0.0,0.3333333333333333,0.2,1,1,1
60,0.9478260869565217,1.7948774361166694e-23,0.8125603864734301,1.6830390035281565e-15,0.0,0.6666666666666666,0.8,1,1,1
61,0.45790934320074,0.0013747684356778828,0.3449275362318841,0.0007245150042672074,0.0,0.3333333333333333,0.6,0,1,1
62,0.7103916127042861,3.2015373194777386e-08,0.5497584541062803,7.14928210426389e-08,0.0,1.0,1.0,1,1,1
63,0.8843046561825469,3.7568457036263175e-16,0.7062801932367151,4.4777370694732454e-12,0.0,0.3333333333333333,0.6,1,1,1
64,0.44693185322232504,0.0018469412083781539,0.32367149758454106,0.001514812066691219,0.0,0.3333333333333333,0.6,1,1,1
65,0.7415972864631514,3.72856078478353e-09,0.578743961352657,1.4161630432323268e-08,0.0,0.3333333333333333,0.4,1,1,1
66,0.8739438791242676,2.2204424346812306e-15,0.7120772946859903,2.993522557358766e-12,1.0,0.6666666666666666,0.8,1,1,1
67,0.14498920752389763,0.3363537405832395,0.13236714975845412,0.1945841222158281,0.0,0.0,0.2,0,0,0
68,0.7124884366327474,2.7954823069619363e-08,0.540096618357488,1.2052561427685127e-07,0.0,0.3333333333333333,0.6,1,1,1
69,0.8925686093123651,8.030609259808521e-17,0.7487922705314011,2.1710467524141845e-13,1.0,1.0,0.8,1,1,1
70,0.8532223250077089,5.0599677565393204e-14,0.6772946859903383,3.197532087839558e-11,0.0,0.3333333333333333,0.4,1,1,1
71,0.9097132284921369,2.0985809311524886e-18,0.7758454106280194,2.8950926955245626e-14,1.0,1.0,0.8,1,1,1
