eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
52,0.4455750847980265,0.0019142984762085247,0.3294685990338165,0.001243804627788794,0.0,0.0,0.2,0,0,0
53,0.8849213691026826,3.3619963052824625e-16,0.6985507246376812,7.622319130142658e-12,0.0,0.0,0.2,0,0,0
54,0.8527289546716003,5.418793083839652e-14,0.6714975845410628,4.6929316495434334e-11,0.0,0.3333333333333333,0.4,1,1,1
55,0.8008017267961762,2.363835566541259e-11,0.6309178743961353,6.301314773650868e-10,0.0,0.3333333333333333,0.6,1,1,1
56,0.9251310514955288,4.006189361207826e-20,0.7797101449275363,2.1587866899104843e-14,0.0,0.6666666666666666,0.4,1,1,1
57,0.9369719395621338,1.0260680318095547e-21,0.8183574879227054,1.0615522351739115e-15,1.0,0.6666666666666666,0.8,1,1,1
58,0.9301880974406413,9.06477959794548e-21,0.7719806763285025,3.877056117713733e-14,0.0,0.6666666666666666,0.6,1,1,1
59,0.8798643231575702,8.206990246633454e-16,0.7140096618357488,2.6156811000340403e-12,1.0,0.3333333333333333,0.4,1,1,1
60,0.925377736663583,3.7351902825951855e-20,0.7642512077294686,6.923764520505934e-14,0.0,0.6666666666666666,0.8,1,1,1
61,0.403268578476719,0.005454067652840242,0.2908212560386474,0.0043731093659654715,0.0,0.3333333333333333,0.6,0,1,1
62,0.8442183163737279,1.7013511760612587e-13,0.6811594202898551,2.4715290044642348e-11,0.0,0.6666666666666666,1.0,1,1,1
63,0.866913351834721,6.798158443545873e-15,0.7024154589371981,5.846264469388702e-12,0.0,0.6666666666666666,0.8,1,1,1
64,0.4527289546716003,0.001582217811166325,0.35458937198067636,0.0005112120340365108,1.0,0.6666666666666666,0.6,1,1,1
65,0.6629047178538391,5.183240143398177e-07,0.5072463768115942,6.668418520415959e-07,0.0,0.3333333333333333,0.6,1,1,1
66,0.8517422139993832,6.209970839908093e-14,0.6753623188405798,3.6350517579131904e-11,1.0,0.6666666666666666,0.8,1,1,1
67,0.07690410114091889,0.6114617855081727,0.08019323671497586,0.43195150280007366,0.0,0.0,0.2,0,0,0
68,0.73950046253469,4.3489873349377945e-09,0.5768115942028986,1.5814310268551007e-08,1.0,0.6666666666666666,0.6,1,1,1
69,0.9109466543324082,1.5707643618099431e-18,0.7545893719806763,1.4180623150114734e-13,1.0,1.0,0.8,1,1,1
70,0.832377428307123,7.49852927927297e-13,0.6541062801932368,1.4557808626923405e-10,0.0,0.6666666666666666,0.4,1,1,1
71,0.9272278754239902,2.1917511258844582e-20,0.7816425120772947,1.863173978172736e-14,1.0,1.0,1.0,1,1,1
