eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
59,0.9337650323774284,2.9575691748357045e-21,0.7855072463768117,1.3863752939644195e-14,0.0,0.3333333333333333,0.8,0,1,1
60,0.8659533138040497,7.88144922536436e-15,0.6882552761361025,1.566235275378288e-11,0.0,0.3333333333333333,0.6,0,1,1
61,0.29270097765928493,0.048378255055313735,0.1739971203714866,0.08831689137511846,0.0,0.6666666666666666,0.4,1,1,1
62,0.6293555349984582,2.7980929325781044e-06,0.48405797101449277,2.100112428880251e-06,0.0,0.6666666666666666,0.8,0,1,1
63,0.7809435707678075,1.5339488129102522e-10,0.5961352657004831,5.162438389154044e-09,0.0,0.3333333333333333,0.6,1,1,1
64,0.32913968547641076,0.025513459370980377,0.2386473429951691,0.019354409645999292,0.0,0.0,0.6,0,1,1
65,0.5348916096163039,0.0001283213395811441,0.3924601715045753,0.00012092565537930592,0.0,0.3333333333333333,0.2,1,1,1
66,0.8801998215662272,7.744843475935984e-16,0.713388193523095,2.792116281796783e-12,1.0,0.6666666666666666,0.8,1,1,1
67,0.11539410408033005,0.445070761285411,0.07833659369475177,0.44308802173339334,0.0,0.0,0.0,0,0,0
68,0.5707678075855689,3.445055953846931e-05,0.41062801932367154,5.7226542478611644e-05,0.0,0.3333333333333333,0.4,0,0,1
69,0.8672484508733385,6.454462390691163e-15,0.7095215908481731,3.654546798917313e-12,0.0,0.6666666666666666,0.6,1,1,1
70,0.7145852605612086,2.438009466489722e-08,0.5246376811594203,2.729799214808456e-07,0.0,0.3333333333333333,0.6,0,1,1
71,0.8481297608028838,1.0143427032439718e-13,0.6843886734611806,2.031349468958584e-11,1.0,0.3333333333333333,0.6,1,1,1
