eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
22,0.39759481961147086,0.006215052179978085,0.28695652173913044,0.004922821451832104,1.0,0.3333333333333333,0.4,1,1,1
23,0.6357664936080235,2.059158620695336e-06,0.4741175772553707,3.48378213635081e-06,0.0,0.3333333333333333,0.2,0,0,1
24,0.4301572617946346,0.0028472046813159397,0.2946859903381643,0.00387963352813509,0.0,0.0,0.0,0,0,0
25,0.7301264261486278,8.504810819102034e-09,0.5439613526570048,9.790527239247618e-08,0.0,0.3333333333333333,0.4,0,1,1
26,-0.385901073880612,0.00807905765103081,-0.25241791301642236,0.013458172935628633,0.0,0.0,0.0,0,0,0
27,0.6922602528522972,9.86406136564833e-08,0.5246376811594203,2.729799214808456e-07,1.0,0.6666666666666666,0.8,1,1,1
28,0.7626888683317916,7.272915335025355e-10,0.5748792270531402,1.765369681764716e-08,0.0,0.3333333333333333,0.4,0,0,1
29,0.3047178538390379,0.039487225135975655,0.22318840579710147,0.028732081446489966,0.0,0.0,0.0,0,0,0
30,0.2362627197039778,0.1139274031951323,0.1420289855072464,0.16397742206778765,0.0,0.3333333333333333,0.4,0,0,1
31,0.627258711069997,3.088649898844005e-06,0.48019323671497594,2.5303174741545486e-06,0.0,0.3333333333333333,0.4,0,0,1
32,0.7434086777718122,3.2604601050992498e-09,0.56259068920114,3.573863607840492e-08,0.0,0.3333333333333333,0.6,0,0,1
33,0.26526458666461755,0.0748031303931449,0.1827853852877541,0.0735116214190309,1.0,0.6666666666666666,0.4,1,1,1
34,0.4440743843595042,0.0019913289860694454,0.3018871104156646,0.0031321606947361472,0.0,0.3333333333333333,0.2,0,0,1
35,0.4986894448699911,0.0004196629939103656,0.37506045946742667,0.00023896271679783282,0.0,0.3333333333333333,0.2,0,0,1
36,0.5546099290780142,6.346264415258217e-05,0.41449275362318844,4.8688042675453725e-05,0.0,0.3333333333333333,0.2,1,1,1
37,0.7600986740672216,8.969170786075352e-10,0.5768115942028986,1.5814310268551007e-08,0.0,0.0,0.2,0,0,1
38,-0.01338349576987259,0.9296564454553886,-0.006769829084731634,0.9471525135622293,0.0,0.0,0.0,0,0,0
39,0.4708603145235893,0.0009580968386809341,0.32560386473429953,0.0014189558421323395,0.0,0.0,0.2,0,0,0
40,0.5843354918285538,2.010929090485359e-05,0.43768115942028984,1.7942058520670892e-05,0.0,0.3333333333333333,0.2,0,0,1
41,0.3224791859389454,0.028835359364745496,0.221256038647343,0.03014295837227055,0.0,0.0,0.0,0,0,0
42,0.8841813135985198,3.8409248667877784e-16,0.7352657004830918,5.793169937440988e-13,0.0,0.3333333333333333,0.4,0,0,1
43,0.27623423492118354,0.06312761563166254,0.16626391502164273,0.10339875984016862,0.0,0.0,0.0,0,0,0
44,0.8429492125257283,2.0061053490874028e-13,0.6650556600865709,7.299028856768107e-11,0.0,0.0,0.4,0,0,0
45,0.6759790317607154,2.533550309751024e-07,0.5033816425120773,8.101469592335867e-07,1.0,0.6666666666666666,1.0,1,1,1
46,0.8207832254085724,2.877835188529408e-12,0.6386473429951691,3.8882663577981857e-10,0.0,0.0,0.2,0,0,0
47,0.664754856614246,4.6939394271921806e-07,0.49565217391304356,1.1908023928063327e-06,0.0,0.3333333333333333,0.2,0,0,1
48,0.39833487511563365,0.00611083323374609,0.29855072463768123,0.003437275766684884,0.0,0.6666666666666666,0.4,1,1,1
49,0.43935983245780574,0.0022514909126283966,0.30546161131883204,0.002770926385385493,0.0,0.0,0.2,0,0,1
50,0.5514030218933087,7.13773906450206e-05,0.40676328502415465,6.717050062420382e-05,0.0,0.3333333333333333,0.2,0,0,1
51,0.7836571076164046,1.2018699206945923e-10,0.603864734299517,3.2668341133718106e-09,0.0,0.3333333333333333,0.4,1,1,1
52,0.27042861547949426,0.06911095843082939,0.1922705314009662,0.059543037453730054,0.0,0.0,0.2,0,0,0
53,0.6314101578752127,2.5381115353514627e-06,0.4369261022661774,1.8706431430834946e-05,0.0,0.0,0.0,0,0,0
54,0.7309898242368178,8.004613387486619e-09,0.5555555555555556,5.204244089980407e-08,1.0,0.3333333333333333,0.4,1,1,1
55,0.8528522972556275,5.326893281429639e-14,0.6599033816425122,1.0013463709740305e-10,0.0,0.0,0.6,0,1,1
56,0.7424606845513414,3.498086384077763e-09,0.5768115942028986,1.5814310268551007e-08,1.0,0.3333333333333333,0.8,1,1,1
57,0.7707061362935553,3.736580078231406e-10,0.582608695652174,1.1344474819933856e-08,0.0,0.3333333333333333,0.6,0,0,1
58,0.8802343509096516,7.698706605503083e-16,0.7004830917874397,6.676658839986595e-12,0.0,0.3333333333333333,0.2,0,0,1
59,0.9073697193956214,3.598247439386284e-18,0.7487922705314011,2.1710467524141845e-13,0.0,0.3333333333333333,0.6,0,1,1
60,0.5836134326990757,2.0706346984418477e-05,0.45045921162840413,1.0225155404391795e-05,0.0,0.0,0.4,0,1,1
61,0.09725862658421668,0.5202152623495476,0.07733205349843848,0.44875869135836566,0.0,0.3333333333333333,0.2,1,1,1
62,0.62368177613321,3.649538926418956e-06,0.46666666666666673,4.805208884372235e-06,0.0,0.6666666666666666,0.6,1,1,1
63,0.6323157570151096,2.4307821001641405e-06,0.48599033816425125,1.912278136747353e-06,0.0,0.0,0.4,0,1,1
64,0.2698119025593586,0.06977211139586552,0.18647342995169083,0.06764666619714296,0.0,0.0,0.2,0,0,0
65,0.2841284037244681,0.05566285772825421,0.20299664043340102,0.046767357397599914,1.0,0.3333333333333333,0.4,1,1,1
66,0.7112152706209174,3.035866745420351e-08,0.5258579637893818,2.592318352307442e-07,1.0,0.6666666666666666,0.4,1,1,1
67,0.17626742354975053,0.2412751930315013,0.13056098949125292,0.20113834743563208,0.0,0.0,0.2,0,0,0
68,0.3911810052420598,0.007184874416539666,0.27922705314009666,0.006213513118626779,0.0,0.3333333333333333,0.4,0,0,1
69,0.933115421825744,3.641352509141586e-21,0.8023200550462992,3.8746493583185636e-15,0.0,0.6666666666666666,0.8,1,1,1
70,0.7519580635214308,1.704665618950931e-09,0.578743961352657,1.4161630432323268e-08,1.0,0.3333333333333333,0.4,1,1,1
71,0.6809954056708437,1.9066424564105585e-07,0.5181247584395379,3.8717647033055774e-07,0.0,0.3333333333333333,0.6,0,0,1
