eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
54,0.7953746530989824,4.021304863152944e-11,0.6270531400966184,8.00489368305286e-10,1.0,0.3333333333333333,0.6,1,1,1
55,0.7693493678692568,4.1901739548984074e-10,0.621256038647343,1.1431444212754388e-09,1.0,0.3333333333333333,0.8,1,1,1
56,0.9546099290780142,8.983942745870015e-25,0.8492753623188406,8.612316767936217e-17,1.0,0.6666666666666666,0.8,1,1,1
57,0.8038852913968547,1.73517191148578e-11,0.6309178743961353,6.301314773650868e-10,0.0,0.0,0.4,0,0,1
58,0.9592969472710453,8.569946663832716e-26,0.8492753623188406,8.612316767936217e-17,1.0,0.6666666666666666,0.6,1,1,1
59,0.897995683009559,2.718540889648985e-17,0.7487922705314011,2.1710467524141845e-13,1.0,0.3333333333333333,0.4,1,1,1
60,0.9019087857752598,1.1980611803233994e-17,0.7230547002103999,1.4158185214663322e-12,0.0,0.3333333333333333,0.6,0,1,1
61,0.32063893443965913,0.02981407758908367,0.2300628591578545,0.02422630918393689,0.0,0.0,0.6,0,1,1
62,0.5919827320382361,1.4687222843602712e-05,0.433816425120773,2.1262802937492666e-05,0.0,0.6666666666666666,0.8,1,1,1
63,0.930804810360777,7.50511505024779e-21,0.7951690821256039,6.5806036025021286e-15,1.0,0.6666666666666666,0.8,1,1,1
64,0.5127967930928152,0.0002686530156059129,0.3758454106280194,0.00023040472229106731,0.0,0.3333333333333333,0.6,1,1,1
65,0.754324833070104,1.417965056158591e-09,0.5857903052506716,9.582532601241392e-09,0.0,0.0,0.4,0,1,1
66,0.8805698607288811,7.263780150703963e-16,0.7211213988729388,1.622925699687805e-12,1.0,0.3333333333333333,0.8,1,1,1
67,0.0345997286953849,0.8194309867797096,0.047388803593121434,0.6426613335828595,0.0,0.0,0.0,0,0,0
68,0.7045945112550107,4.6297855683411195e-08,0.5536231884057972,5.787316016411538e-08,1.0,0.6666666666666666,0.6,1,1,1
69,0.850103303003705,7.770657465616896e-14,0.6882552761361025,1.566235275378288e-11,0.0,0.6666666666666666,0.6,1,1,1
70,0.6907801418439716,1.0774371660192733e-07,0.5072463768115942,6.668418520415959e-07,0.0,0.6666666666666666,0.4,1,1,1
71,0.8719356136002888,3.0772029357581196e-15,0.7172547961980169,2.1302074925780584e-12,0.0,0.6666666666666666,0.6,1,1,1
