eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
32,0.8274692408880375,1.3412550603830007e-12,0.66312235874911,8.278926797986054e-11,0.0,0.6666666666666666,0.8,0,1,1
33,0.746823733997176,2.524135432901801e-09,0.5831724197275965,1.1310407858089383e-08,0.0,0.3333333333333333,0.2,0,0,1
34,0.8349215195936956,5.506322384399134e-13,0.6502183916645083,1.972667991575432e-10,0.0,0.3333333333333333,0.4,0,0,1
35,0.8599093408140349,1.9491553343246502e-14,0.6843886734611806,2.031349468958584e-11,0.0,0.6666666666666666,0.8,1,1,1
36,0.7957446808510638,3.880198227050327e-11,0.6270531400966184,8.00489368305286e-10,0.0,0.0,0.6,0,0,1
37,0.7317298797409806,7.59795749657672e-09,0.5497584541062803,7.14928210426389e-08,0.0,0.0,0.4,0,0,1
38,0.36271123789226134,0.013236856492327533,0.2736945187112932,0.007368218149624741,0.0,0.0,0.2,0,0,0
39,0.7277829170521122,1.00141848058485e-08,0.5323671497584542,1.8189171663922032e-07,0.0,0.0,0.2,0,0,0
40,0.7350601295097132,5.996230190125701e-09,0.5536231884057972,5.787316016411538e-08,1.0,0.6666666666666666,0.4,1,1,1
41,0.6788159111933395,2.158757994908791e-07,0.48212560386473435,2.3055994051391466e-06,0.0,0.3333333333333333,0.4,0,0,1
42,0.926241134751773,2.9175565173376695e-20,0.8086956521739131,2.2843464354283755e-15,1.0,1.0,0.8,1,1,1
43,0.826667489368954,1.4723498157614926e-12,0.6553891533992662,1.3654792788378552e-10,1.0,0.6666666666666666,0.4,1,1,1
44,0.9435998647676063,9.534930956516146e-23,0.8293862737707527,4.509229801533813e-16,0.0,0.3333333333333333,0.8,0,1,1
45,0.9419056429232193,1.7968500064433492e-22,0.8028985507246378,3.602572392758914e-15,0.0,0.3333333333333333,0.4,0,0,1
46,0.9209374036386062,1.2720238118133692e-19,0.7797101449275363,2.1587866899104843e-14,0.0,0.6666666666666666,0.6,0,0,1
47,0.8938020351526365,6.31066851645633e-17,0.7487922705314011,2.1710467524141845e-13,0.0,0.6666666666666666,0.4,1,1,1
48,0.5695343817452976,3.6136126702916856e-05,0.3990338164251208,9.216373945408963e-05,0.0,0.0,0.2,0,0,0
49,0.7536464279385717,1.4951347328461758e-09,0.5587240865262181,4.428872965579575e-08,0.0,0.0,0.2,0,0,1
50,0.7873573851372185,8.568736271940634e-11,0.6096618357487923,2.309331670318412e-09,0.0,0.3333333333333333,0.2,0,0,1
51,0.8952821461609621,4.707162010927614e-17,0.7391304347826088,4.384264337554626e-13,1.0,0.6666666666666666,0.6,1,1,1
52,0.3272895467160037,0.026402434098918494,0.2463768115942029,0.01576206978589467,0.0,0.0,0.2,0,0,0
53,0.795584199706021,3.9408130009549564e-11,0.5935235106005153,6.110476506424692e-09,0.0,0.3333333333333333,0.6,0,0,1
54,0.8667900092506938,6.9289781718736815e-15,0.6869565217391306,1.6751245906624998e-11,1.0,0.3333333333333333,0.4,1,1,1
55,0.8621029910576625,1.410163936946194e-14,0.6946859903381644,9.923953367065989e-12,1.0,0.6666666666666666,0.6,1,1,1
56,0.8512488436632747,6.645431070101471e-14,0.6734299516908213,4.130985774800428e-11,0.0,0.0,0.4,0,0,1
57,0.8827012025901941,4.999699867195452e-16,0.727536231884058,1.0072077799350246e-12,0.0,1.0,1.0,1,1,1
58,0.8675300647548566,6.178425438573542e-15,0.6966183574879228,8.69885915898128e-12,0.0,0.6666666666666666,0.6,1,1,1
59,0.8994757940178847,2.0019459847689598e-17,0.7545893719806763,1.4180623150114734e-13,1.0,0.3333333333333333,0.4,1,1,1
60,0.9147368100805972,6.277416360824272e-19,0.7365878095726266,5.391214749981548e-13,1.0,0.6666666666666666,0.6,1,1,1
61,0.42850535035328946,0.0029677255556635903,0.30352830998137104,0.0029477675129936493,0.0,0.6666666666666666,0.8,1,1,1
62,0.5711378353376503,3.3959122130903214e-05,0.40869565217391307,6.20100789776944e-05,0.0,0.0,0.2,0,0,0
63,0.8408880666049953,2.6136091822756025e-13,0.6521739130434783,1.64801717928227e-10,0.0,0.6666666666666666,0.6,1,1,1
64,0.40659882824545174,0.005046321642757415,0.31400966183574885,0.0020899056951061297,0.0,0.3333333333333333,0.4,0,0,1
65,0.4677295015946095,0.0010468453979411956,0.33252783004328546,0.0011252100025140115,0.0,0.0,0.0,0,0,0
66,0.8454161402767547,1.4543484184596943e-13,0.6534558520618052,1.5460793266910207e-10,0.0,0.3333333333333333,0.6,0,1,1
67,0.04360429266958489,0.7735483203234913,0.02611219789825059,0.7982110528280691,0.0,0.0,0.0,0,0,0
68,0.462473018809744,0.0012124555015296658,0.32560386473429953,0.0014189558421323395,0.0,0.3333333333333333,0.2,0,0,1
69,0.8948780416848345,5.1016078575397347e-17,0.7307879055602436,8.171723512980685e-13,0.0,0.6666666666666666,0.6,1,1,1
70,0.6319457292630279,2.4741187180095563e-06,0.46859903381642515,4.389055424511185e-06,0.0,0.6666666666666666,0.4,1,1,1
71,0.846094545408287,1.3299313594105572e-13,0.6843886734611806,2.031349468958584e-11,0.0,0.3333333333333333,0.6,0,1,1
