eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
39,0.7953746530989824,4.021304863152944e-11,0.6,4.1095541282190526e-09,1.0,0.3333333333333333,0.4,1,1,1
40,0.8966389145852605,3.5840391061542526e-17,0.7352657004830918,5.793169937440988e-13,1.0,1.0,0.6,1,1,1
41,0.8522355843354918,5.801624281987893e-14,0.6714975845410628,4.6929316495434334e-11,0.0,0.3333333333333333,0.2,0,0,1
42,0.989885908109775,5.815393072740257e-39,0.9265700483091789,1.086171701164288e-19,0.0,1.0,0.8,1,1,1
43,0.964600678384212,4.193907667609084e-27,0.8608695652173914,3.2803683129676725e-17,0.0,1.0,0.8,1,1,1
44,0.9913660191181004,1.816833589617369e-40,0.9265700483091789,1.086171701164288e-19,0.0,1.0,0.8,1,1,1
45,0.9812519272278754,4.2006998614187896e-33,0.918840579710145,2.172193706278255e-19,0.0,1.0,1.0,1,1,1
46,0.9755781683626272,1.3316829816248566e-30,0.8743961352657006,1.0468034513765422e-17,0.0,0.6666666666666666,0.8,1,1,1
47,0.978168362627197,1.1603738448729618e-31,0.8956521739130435,1.6792773346176676e-18,0.0,1.0,0.8,1,1,1
48,0.8693802035152635,4.624683001716674e-15,0.6966183574879228,8.69885915898128e-12,1.0,0.6666666666666666,0.6,1,1,1
49,0.7888374961455442,7.470104756140626e-11,0.5980676328502416,4.606814375152793e-09,0.0,0.6666666666666666,0.6,1,1,1
50,0.8527289546716003,5.418793083839652e-14,0.6985507246376812,7.622319130142658e-12,0.0,0.6666666666666666,0.6,1,1,1
51,0.9384520505704594,6.17695471658019e-22,0.7971014492753623,5.663469784008988e-15,1.0,1.0,0.6,1,1,1
52,0.47912426765340727,0.0007552517057081849,0.35652173913043483,0.0004762903422728928,0.0,0.0,0.2,0,0,0
53,0.8892383595436323,1.5175324216083944e-16,0.7236714975845411,1.325264442079218e-12,0.0,0.0,0.2,0,0,0
54,0.8950354609929079,4.9443586181284327e-17,0.7256038647342996,1.155546141383228e-12,1.0,0.3333333333333333,0.4,1,1,1
55,0.8696268886833178,4.448001755522867e-15,0.6985507246376812,7.622319130142658e-12,1.0,0.3333333333333333,0.4,1,1,1
56,0.9382053654024051,6.727985213950543e-22,0.7893719806763286,1.0301367091651797e-14,0.0,1.0,0.6,1,1,1
57,0.9383287079864323,6.446869038095625e-22,0.8067632850241546,2.6599021790638486e-15,0.0,1.0,1.0,1,1,1
58,0.9293246993524513,1.1773510710700566e-20,0.773913043478261,3.3508803121961034e-14,0.0,0.6666666666666666,0.6,1,1,1
59,0.8962688868331791,3.862084843345174e-17,0.7429951690821257,3.313332089997252e-13,1.0,0.3333333333333333,0.4,1,1,1
60,0.901572617946346,1.2871573148608785e-17,0.7352657004830918,5.793169937440988e-13,0.0,0.6666666666666666,0.8,1,1,1
61,0.3757631822386679,0.010067944932639884,0.2599033816425121,0.010867434676607255,0.0,0.3333333333333333,0.6,0,0,1
62,0.8654332408263953,8.534667913942854e-15,0.7159420289855074,2.2847262364297595e-12,0.0,1.0,1.0,1,1,1
63,0.7871106999691642,8.766026170371463e-11,0.646376811594203,2.385858440866336e-10,1.0,0.6666666666666666,0.8,1,1,1
64,0.4618088749921461,0.0012349604250667,0.3924601715045753,0.00012092565537930592,1.0,0.6666666666666666,0.8,1,1,1
65,0.7337033610854147,6.6061865774537925e-09,0.5690821256038647,2.450657335646773e-08,0.0,0.0,0.2,0,0,0
66,0.8243601603453593,1.9205286479769514e-12,0.6579710144927536,1.1347686261607677e-10,1.0,0.6666666666666666,0.8,1,1,1
67,0.1623805118717237,0.2809513030159164,0.12850241545893723,0.20793492284331472,0.0,0.0,0.2,0,0,0
68,0.7693493678692568,4.1901739548984074e-10,0.5884057971014494,8.112479155792842e-09,1.0,0.6666666666666666,0.6,1,1,1
69,0.9628738822078323,1.1749527496198227e-26,0.8396135265700484,1.9064504051455226e-16,1.0,1.0,1.0,1,1,1
70,0.906259636139377,4.6222484803273245e-18,0.7429951690821257,3.313332089997252e-13,0.0,0.6666666666666666,0.6,1,1,1
71,0.9585568917668825,1.264286371791734e-25,0.8376811594202899,2.232470567835097e-16,1.0,1.0,1.0,1,1,1
