eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
24,0.9362318840579709,1.3163868395218838e-21,0.8028985507246378,3.602572392758914e-15,1.0,0.6666666666666666,0.8,1,1,1
25,0.838791242676534,3.407698030772558e-13,0.6483091787439614,2.109774554542163e-10,1.0,0.6666666666666666,0.4,1,1,1
26,0.8009250693802035,2.3350228984875883e-11,0.6135265700483092,1.829360634110807e-09,0.0,0.6666666666666666,0.6,1,1,1
27,0.9077397471477028,3.307752599429467e-18,0.7449275362318841,2.8788528583639575e-13,0.0,0.6666666666666666,0.8,0,1,1
28,0.8072155411655874,1.2349366977341627e-11,0.6637681159420291,7.788986692042163e-11,0.0,1.0,0.8,1,1,1
29,0.9158803576934937,4.720184936157625e-19,0.7816425120772947,1.863173978172736e-14,1.0,0.6666666666666666,0.8,1,1,1
30,0.7291396854764107,9.112290119428984e-09,0.5458937198067633,8.819474796565231e-08,1.0,0.6666666666666666,0.8,1,1,1
31,0.8757940178846746,1.635794624172904e-15,0.7004830917874397,6.676658839986595e-12,1.0,0.6666666666666666,0.8,1,1,1
32,0.9146469318532223,6.418584508031705e-19,0.7777777777777779,2.5004187635202253e-14,1.0,1.0,1.0,1,1,1
33,0.55263644773358,6.82324089623145e-05,0.3990338164251208,9.216373945408963e-05,0.0,0.3333333333333333,0.2,0,0,1
34,0.7703361085414739,3.855476410166082e-10,0.5632850241545895,3.391298975819633e-08,0.0,0.0,0.0,0,0,0
35,0.9337650323774284,2.9575691748357045e-21,0.7951690821256039,6.5806036025021286e-15,0.0,0.6666666666666666,0.8,1,1,1
36,0.9246376811594202,4.605301480589002e-20,0.7777777777777779,2.5004187635202253e-14,1.0,1.0,0.8,1,1,1
37,0.792167745914277,5.463905592260925e-11,0.6270531400966184,8.00489368305286e-10,0.0,0.6666666666666666,0.6,1,1,1
38,0.47863089731729874,0.0007661833702577736,0.37198067632850246,0.00026714399130244433,0.0,0.0,0.4,0,0,0
39,0.7695960530373112,4.104027181724885e-10,0.5632850241545895,3.391298975819633e-08,1.0,0.3333333333333333,0.4,1,1,1
40,0.8671600370027752,6.54350928390804e-15,0.6830917874396135,2.1717616884961703e-11,1.0,1.0,0.6,1,1,1
41,0.8273203823620106,1.3647291215854401e-12,0.6405797101449275,3.4431552930598735e-10,0.0,0.3333333333333333,0.2,0,0,1
42,0.9886524822695035,7.221041590221641e-38,0.9169082125603866,2.580855576540007e-19,1.0,0.6666666666666666,1.0,1,1,1
43,0.9558433549182855,4.962888687466302e-25,0.8454106280193238,1.1847401611884406e-16,1.0,0.6666666666666666,0.8,1,1,1
44,0.9865556583410421,2.947488842881802e-36,0.9130434782608697,3.6394203191460355e-19,0.0,1.0,0.8,1,1,1
45,0.9837187789084182,1.93302092916897e-34,0.8995169082125605,1.1984611966222292e-18,1.0,0.6666666666666666,0.8,1,1,1
46,0.9597903176071537,6.586450050701435e-26,0.833816425120773,3.058055765675609e-16,0.0,0.6666666666666666,0.8,1,1,1
47,0.9739747147702744,5.307678820335506e-30,0.876328502415459,8.879424027773014e-18,0.0,1.0,1.0,1,1,1
48,0.8746839346284305,1.9661042858149286e-15,0.6927536231884058,1.131760126566698e-11,1.0,0.6666666666666666,0.6,1,1,1
49,0.8280604378661732,1.2517415384632437e-12,0.6521739130434783,1.64801717928227e-10,1.0,0.6666666666666666,0.6,1,1,1
50,0.7899475794017884,6.73477292800413e-11,0.6154589371980677,1.627338261832559e-09,0.0,0.6666666666666666,0.6,1,1,1
51,0.9088498304039468,2.5640712698237266e-18,0.7545893719806763,1.4180623150114734e-13,1.0,1.0,0.6,1,1,1
52,0.45544249152019733,0.001470324361601712,0.3526570048309179,0.0005485087880916285,0.0,0.0,0.2,0,0,0
53,0.8782608695652174,1.0800902300921018e-15,0.6927536231884058,1.131760126566698e-11,0.0,0.0,0.2,0,0,0
54,0.9357385137218626,1.5516877723219606e-21,0.7835748792270532,1.6074733190671513e-14,0.0,0.6666666666666666,0.8,1,1,1
55,0.8464384828862165,1.2707710542517693e-13,0.667632850241546,6.050170861616361e-11,1.0,0.3333333333333333,0.6,1,1,1
56,0.8951588035769348,4.82437638918114e-17,0.7178743961352658,1.9949437052368414e-12,0.0,0.6666666666666666,0.4,1,1,1
57,0.9373419673142152,9.04857049291416e-22,0.8086956521739131,2.2843464354283755e-15,1.0,0.6666666666666666,1.0,1,1,1
58,0.9412889300030836,2.2523750204098743e-22,0.799033816425121,4.872434892165411e-15,1.0,0.6666666666666666,0.4,1,1,1
59,0.8772741288930003,1.2765304639072517e-15,0.7120772946859903,2.993522557358766e-12,1.0,0.6666666666666666,0.6,1,1,1
60,0.8859081097748998,2.811005428009546e-16,0.7294685990338166,8.776025419207755e-13,0.0,0.6666666666666666,1.0,0,1,1
61,0.32876965772432926,0.025689225954405343,0.21159420289855074,0.038123424050861464,0.0,0.0,0.6,0,1,1
62,0.8421214924452667,2.2319621323115477e-13,0.6772946859903383,3.197532087839558e-11,0.0,0.6666666666666666,1.0,0,1,1
63,0.8281837804502004,1.2337923507678127e-12,0.6753623188405798,3.6350517579131904e-11,1.0,0.6666666666666666,0.8,1,1,1
64,0.5305581251927227,0.0001489326907566417,0.42995169082125606,2.516357219248044e-05,1.0,0.3333333333333333,0.8,1,1,1
65,0.7614554424915202,8.039059057689432e-10,0.6,4.1095541282190526e-09,1.0,0.3333333333333333,0.4,1,1,1
66,0.7800801726796176,1.656572151766326e-10,0.6096618357487923,2.309331670318412e-09,1.0,0.6666666666666666,0.8,1,1,1
67,0.0856614246068455,0.5713685233690624,0.07246376811594203,0.4776350663093746,0.0,0.0,0.2,0,0,0
68,0.771199506629664,3.5834117269837474e-10,0.6135265700483092,1.829360634110807e-09,1.0,0.6666666666666666,0.6,1,1,1
69,0.9798951588035769,1.9271640354412438e-32,0.897584541062802,1.4188945852110538e-18,1.0,0.6666666666666666,0.8,1,1,1
70,0.9104532839962997,1.7646331864107276e-18,0.7526570048309179,1.6349572756659623e-13,0.0,0.6666666666666666,0.6,1,1,1
71,0.9699044094973788,1.2453195711024927e-28,0.8821256038647344,5.407805585824788e-18,1.0,1.0,0.8,1,1,1
