eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
17,0.7708294788775826,3.6977207348389813e-10,0.557487922705314,4.678286360017935e-08,0.0,0.3333333333333333,0.6,0,1,1
18,0.8269503546099292,1.4247739761583783e-12,0.6502415458937199,1.8649838560713627e-10,0.0,0.6666666666666666,0.8,0,1,1
19,0.8822078322540856,5.454717316199685e-16,0.7024154589371981,5.846264469388702e-12,1.0,0.6666666666666666,0.6,1,1,1
20,0.6565313938723213,7.255915151730641e-07,0.49806599694811304,1.0796534011603375e-06,0.0,0.3333333333333333,0.4,0,0,1
21,0.8782879525591819,1.075125959088523e-15,0.6998550841608683,7.118831737202612e-12,0.0,0.0,0.4,0,0,1
22,0.7839037927844589,1.1753047189400895e-10,0.603864734299517,3.2668341133718106e-09,1.0,0.3333333333333333,0.8,1,1,1
23,0.5081567851024938,0.0003117693431744922,0.3715533666654333,0.0002766258915830635,0.0,0.3333333333333333,0.2,0,0,1
24,0.8563058896083872,3.2786308714712386e-14,0.685024154589372,1.907681963476234e-11,0.0,0.3333333333333333,0.4,1,1,1
25,0.6511871723712611,9.562415789598062e-07,0.48019323671497594,2.5303174741545486e-06,0.0,0.3333333333333333,0.4,1,1,1
26,0.6932897509176856,9.273789995308986e-08,0.5290137870497433,2.224296781509498e-07,0.0,0.3333333333333333,0.4,0,0,1
27,0.6677150786308973,3.999535394275191e-07,0.48599033816425125,1.912278136747353e-06,0.0,0.3333333333333333,0.6,1,1,1
28,0.8301572617946346,9.776903025153333e-13,0.6560386473429952,1.2855171459393662e-10,0.0,0.6666666666666666,1.0,0,1,1
29,0.8040086339808818,1.713651103927836e-11,0.621256038647343,1.1431444212754388e-09,0.0,0.6666666666666666,0.8,1,1,1
30,0.7272895467160037,1.0362396808489594e-08,0.5497584541062803,7.14928210426389e-08,0.0,0.3333333333333333,0.8,1,1,1
31,0.7761332099907493,2.34429651128378e-10,0.603864734299517,3.2668341133718106e-09,0.0,0.3333333333333333,0.6,0,1,1
32,0.7154090477976623,2.309651808431963e-08,0.5219913611144598,3.170299714018872e-07,0.0,0.6666666666666666,0.6,1,1,1
33,0.4134698416646353,0.0042882500337732225,0.3046423088129235,0.0028568502695146317,0.0,0.3333333333333333,0.2,0,0,1
34,0.6020291757962668,9.600519237837757e-06,0.4876637937483813,1.818715026996927e-06,0.0,0.3333333333333333,0.2,0,0,1
35,0.8103857662121795,8.879157456571826e-12,0.6360561400246565,4.654739946357596e-10,0.0,0.6666666666666666,0.8,1,1,1
36,0.827813752698119,1.2883830320454757e-12,0.6695652173913044,5.3294476867745036e-11,1.0,0.6666666666666666,0.6,1,1,1
37,0.7424606845513414,3.498086384077763e-09,0.5555555555555556,5.204244089980407e-08,0.0,0.0,0.0,0,0,0
38,0.22073516755932718,0.14044120942083196,0.17891691152505032,0.07981420237420721,0.0,0.0,0.0,0,0,0
39,0.6735121800801727,2.9078589008591296e-07,0.497584541062802,1.0820476720444194e-06,1.0,0.3333333333333333,0.4,1,1,1
40,0.6687018193031145,3.79018572349132e-07,0.49565217391304356,1.1908023928063327e-06,1.0,1.0,0.6,1,1,1
41,0.8841813135985198,3.8409248667877784e-16,0.7159420289855074,2.2847262364297595e-12,0.0,0.3333333333333333,0.2,0,0,1
42,0.927104532839963,2.2720346814178174e-20,0.8009661835748794,4.190405884310072e-15,0.0,0.6666666666666666,1.0,1,1,1
43,0.7061580687313133,4.1949732333924656e-08,0.5374577718141474,1.405496854935562e-07,1.0,0.3333333333333333,0.4,1,1,1
44,0.9337321537635007,2.9890185274613114e-21,0.7887869456840725,1.1066694387541383e-14,0.0,0.6666666666666666,1.0,0,1,1
45,0.9375886524822694,8.317589444369563e-22,0.8125603864734301,1.6830390035281565e-15,0.0,0.6666666666666666,1.0,1,1,1
46,0.9238976256552573,5.666055556130973e-20,0.7758454106280194,2.8950926955245626e-14,0.0,0.3333333333333333,0.6,1,1,1
47,0.9012025901942646,1.3924927549117697e-17,0.7526570048309179,1.6349572756659623e-13,1.0,1.0,0.8,1,1,1
48,0.7486278137526982,2.201283557453235e-09,0.5922705314009663,6.476014100237665e-09,1.0,0.6666666666666666,0.6,1,1,1
49,0.38841777439911007,0.007641518917572095,0.2667955845696128,0.008966545561470805,0.0,0.0,0.0,0,0,0
50,0.2484736355226642,0.09589696081888277,0.1748792270531401,0.08657731807256488,0.0,0.0,0.0,0,0,0
51,0.792167745914277,5.463905592260925e-11,0.6,4.1095541282190526e-09,0.0,0.3333333333333333,0.2,1,1,1
52,0.5324082639531299,0.00013979066615911383,0.3990338164251208,9.216373945408963e-05,0.0,0.3333333333333333,0.2,0,0,1
53,0.5542569924618612,6.429264178113312e-05,0.407926582204263,6.449271022684593e-05,0.0,0.3333333333333333,0.4,1,1,1
54,0.8581560283687942,2.514831060510194e-14,0.688888888888889,1.4704002694395598e-11,0.0,0.3333333333333333,0.6,1,1,1
55,0.867776749922911,5.945854895272047e-15,0.7140096618357488,2.6156811000340403e-12,1.0,0.6666666666666666,0.8,1,1,1
56,0.8280604378661732,1.2517415384632437e-12,0.6405797101449275,3.4431552930598735e-10,1.0,0.3333333333333333,0.4,1,1,1
57,0.902436016034536,1.0700247605696985e-17,0.7429951690821257,3.313332089997252e-13,1.0,0.3333333333333333,0.6,1,1,1
58,0.6325624421831637,2.402282665719337e-06,0.4917874396135266,1.4407053556346497e-06,0.0,0.3333333333333333,0.4,1,1,1
59,0.9094665433240825,2.2226583452350773e-18,0.770048309178744,4.484272529797103e-14,1.0,0.3333333333333333,0.6,1,1,1
60,0.8353017364975465,5.255615406921315e-13,0.6708555640989539,4.991407888592713e-11,0.0,0.6666666666666666,0.8,1,1,1
61,0.27401399994525977,0.0653650253188027,0.19719673642101812,0.053410186591291,0.0,0.6666666666666666,0.4,0,0,1
62,-0.1257477644156645,0.405011531692435,-0.07439613526570048,0.4659724913518163,0.0,0.0,0.0,0,0,0
63,0.6427998766574159,1.4589761630205068e-06,0.4705314009661836,4.007559502059384e-06,1.0,0.3333333333333333,0.8,1,1,1
64,0.3543015726179463,0.015700705662514677,0.24444444444444446,0.016600321894936945,0.0,0.3333333333333333,0.6,0,1,1
65,0.23016435917076514,0.12384526649832538,0.1681972163591037,0.0994486902085336,0.0,0.0,0.2,0,0,0
66,0.8647815231223122,9.425800736727632e-15,0.6901885774735634,1.3745613654463779e-11,1.0,0.6666666666666666,0.6,1,1,1
67,0.2336869376592039,0.118040090819228,0.15570606894882758,0.1273815820082449,0.0,0.0,0.0,0,0,0
68,0.4484119642306506,0.0017758648818115422,0.3314009661835749,0.001163925459353316,0.0,0.0,0.2,0,0,0
69,0.8350550437224439,5.417018041097471e-13,0.6708555640989539,4.991407888592713e-11,0.0,0.6666666666666666,0.8,1,1,1
70,0.6392229417206291,1.7402900256882164e-06,0.476328502415459,3.044437474350519e-06,1.0,0.3333333333333333,0.2,1,1,1
71,0.8336982334593793,6.391890409825476e-13,0.661189057411649,9.387079803684719e-11,1.0,0.6666666666666666,0.8,1,1,1
